,artist_id,debut_date,artist_type,artist_gender,artist_nationality
665,983,1995,솔로,여성,대한민국
666,105623,2002,그룹,남성,대한민국
667,227316,2000,그룹,남성,대한민국
668,100144,1999,그룹,남성,대한민국
669,3092950,2020,그룹,여성,
670,229494,2007,그룹,여성,대한민국
671,100078,1998.03.24,그룹,남성,대한민국
672,724619,2013.06.03,그룹,남성,대한민국
673,253866,2008.07.11,그룹,남성,대한민국
674,175155,2005.11.03,솔로,남성,대한민국
675,3854,1990,솔로,여성,대한민국
676,436980,2009,그룹,남성,대한민국
677,566431,2010,솔로,남성,대한민국
678,2868396,2020,솔로,남성,뉴질랜드
679,182430,1990,솔로,남성,
680,2113204,2010,솔로,남성,대한민국
681,443420,2000,솔로,남성,미국
682,101463,2001,그룹,혼성,대한민국
683,771375,2014.11.10,솔로,남성,대한민국
684,236815,2008,그룹,여성,대한민국
685,435121,2009,그룹,여성,대한민국
686,646173,2012.09.10,솔로,여성,대한민국
687,101094,2001,그룹,남성,대한민국
